,Type,id,Name,Start Date,End Date,Host Name,Event URL,description,url
145,Event,1631583,FREE Virtual Session: Teacher Q&A Setting Up Your Classroom ,2025-04-28T16:00:00.000-04:00,2025-04-28T16:30:00.000-04:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p><p> </p>",https://app.joinhandshake.com/stu/events/1631583
146,Event,1649491,CIC Student Working Group Meeting,2025-05-02T11:00:00.000-04:00,2025-05-02T12:00:00.000-04:00,Columbia University Data Science Institute,https://covidinfocommons.datascience.columbia.edu/content/student-working-group,<p>The CIC invites students of all academic backgrounds and varying research experience to join the CIC Student Working Group. Students around the world will join a community of young professionals and researchers interested in the future of COVID-19 and ongoing pandemic research.</p><p><br>Learn more about the Working Group and register to attend by visiting our website: https://covidinfocommons.datascience.columbia.edu/content/student-working-group</p>,https://app.joinhandshake.com/stu/events/1649491
147,Event,1648160,Professional Development: The Journey Begins - Center for Urban Teaching,2025-05-02T18:00:00.000-04:00,2025-05-02T19:00:00.000-04:00,Center for Urban Teaching,,"<p>As teachers prepare their first weeks of training in the Center for Urban Teaching’s summer internship program, we will be gathering to emphasize focus, perseverance, and faith.</p><ol><li>Participants will also learn how the Center for Urban Teaching helps Identify, Prepare, and Support High Performing Teachers, Leaders, and Schools and how more undergrads from all majors can get involved.  </li></ol>",https://app.joinhandshake.com/stu/events/1648160
148,Event,1605841,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-05-15T12:00:00.000-04:00,2025-05-15T13:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>10:00 AM Mountain Time</u> (11:00 AM Central Time, 12:00 PM Eastern Time, 9:00 AM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1605841
149,Event,1631584,FREE Virtual Session: Why Teach? Pathways to Teaching ,2025-05-19T12:00:00.000-04:00,2025-05-19T12:30:00.000-04:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p><p> </p>",https://app.joinhandshake.com/stu/events/1631584
150,Event,1648171,Center for Urban Teaching Summer School Teacher Meet-and-Greet,2025-06-06T18:00:00.000-04:00,2025-06-06T19:00:00.000-04:00,Center for Urban Teaching,,<p>Allow participants in the Center for Urban Teaching’s summer school internship to commune one more time virtually before meeting in person on June 11th. </p><ol><li>Non-program participants will be able to connect in this last minute opportunity to determine if they can make this Summer work or if they will need to plan ahead for the upcoming year. Undergrads from all majors are welcome to get involved.</li></ol>,https://app.joinhandshake.com/stu/events/1648171
151,Event,1606352,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-06-26T17:00:00.000-04:00,2025-06-26T18:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>3:00 PM Mountain Time</u> (4:00 PM Central Time, 5:00 PM Eastern Time, 2:00 PM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1606352
152,Event,1606370,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-07-23T12:00:00.000-04:00,2025-07-23T13:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>10:00 AM Mountain Time</u> (11:00 AM Central Time, 12:00 PM Eastern Time, 9:00 AM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1606370
153,Event,1606381,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-08-21T17:00:00.000-04:00,2025-08-21T18:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>3:00 PM Mountain Time</u> (4:00 PM Central Time, 5:00 PM Eastern Time, 2:00 PM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1606381
154,Event,1606397,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-09-18T12:00:00.000-04:00,2025-09-18T13:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>10:00 AM Mountain Time</u> (11:00 AM Central Time, 12:00 PM Eastern Time, 9:00 AM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p><p> </p>",https://app.joinhandshake.com/stu/events/1606397
